Date,Open,High,Low,Close,Volume,Ticker
2021-07-26 00:00:00-04:00,140.94805892933022,142.5582937037905,140.58242837038046,141.80592346191406,2881403,MMM
2021-07-27 00:00:00-04:00,138.66984574566283,141.37701107450698,137.05259147886866,140.96214294433594,3587880,MMM
2021-07-28 00:00:00-04:00,140.1534974830424,140.89181637002218,139.29564577431248,139.42221069335938,2558364,MMM
2021-07-29 00:00:00-04:00,140.63163497793641,140.63163497793641,139.18313849368903,139.34486389160156,2535759,MMM
2021-07-30 00:00:00-04:00,139.2253615253073,140.09727765861908,138.6628449223689,139.1831817626953,2284719,MMM
2021-08-02 00:00:00-04:00,139.97771552957897,141.12387045779246,138.83157343366048,138.8878173828125,1593670,MMM
2021-08-03 00:00:00-04:00,139.6050622354301,142.18565001059244,138.80346713370974,141.35592651367188,2641007,MMM
2021-08-04 00:00:00-04:00,140.91290711527066,141.20119742850034,138.66280288871104,138.89483642578125,2460172,MMM
2021-08-05 00:00:00-04:00,139.61208567728693,140.01288961944294,138.72610544490306,139.084716796875,1883939,MMM
2021-08-06 00:00:00-04:00,139.35190242981204,140.10427267842755,138.90890596509706,139.31674194335938,1334975,MMM
2021-08-09 00:00:00-04:00,138.97923249885736,139.33081171286284,138.3674785069863,138.8245391845703,1427187,MMM
2021-08-10 00:00:00-04:00,139.39408803745016,140.2730360742214,139.01439326469264,140.10427856445312,1911686,MMM
2021-08-11 00:00:00-04:00,140.63163348502485,141.8762248086482,140.14645729643772,141.735595703125,2652010,MMM
2021-08-12 00:00:00-04:00,141.67233943270972,142.29815770312675,140.88480856117732,141.63719177246094,1473233,MMM
2021-08-13 00:00:00-04:00,141.49652230468422,141.83403730293554,140.8355565024666,141.0394744873047,2285197,MMM
2021-08-16 00:00:00-04:00,141.3980861811751,142.57938867843146,140.89884577951355,142.26296997070312,1921972,MMM
2021-08-17 00:00:00-04:00,142.03801327994788,142.03801327994788,138.94412025535215,140.31527709960938,2736328,MMM
2021-08-18 00:00:00-04:00,139.62612161615064,139.79487911043705,138.03698319816442,138.1776123046875,2530856,MMM
2021-08-19 00:00:00-04:00,137.11589106653287,137.98077513411832,136.63071470321384,137.36903381347656,2766109,MMM
2021-08-20 00:00:00-04:00,137.69491387682078,138.25465150668808,137.0076451826327,137.5673828125,2867290,MMM
2021-08-23 00:00:00-04:00,138.16252527489576,139.04109695994936,137.22728030484663,137.93580627441406,2361263,MMM
2021-08-24 00:00:00-04:00,138.03499777848523,138.94191259453584,137.69490633874753,137.9853973388672,1665310,MMM
2021-08-25 00:00:00-04:00,137.82244683755994,138.197967188464,136.54711031630217,137.69491577148438,1928670,MMM
2021-08-26 00:00:00-04:00,137.58862360169303,138.43885214535396,137.2131033011075,138.38925170898438,1742931,MMM
2021-08-27 00:00:00-04:00,138.87103401323944,139.33866937048927,137.53901156225098,138.19793701171875,2567214,MMM
2021-08-30 00:00:00-04:00,138.2900758870017,139.7850585134988,137.99957195019624,138.99151611328125,1511624,MMM
2021-08-31 00:00:00-04:00,138.7647868290258,138.86397478210853,137.56029518601773,137.9783172607422,3365424,MMM
2021-09-01 00:00:00-04:00,137.84370765587485,137.98541028068098,136.70298794942147,137.0572509765625,2302778,MMM
2021-09-02 00:00:00-04:00,137.50359981076377,138.10585205728987,137.0784919869658,138.0845947265625,2505022,MMM
2021-09-03 00:00:00-04:00,137.77999291628348,138.59479296876464,137.1919119643372,137.7303924560547,1751542,MMM
2021-09-07 00:00:00-04:00,136.68880570134556,137.85786842735973,131.47404866044658,131.48822021484375,7035231,MMM
2021-09-08 00:00:00-04:00,131.53070999266447,133.48624189673723,131.09141774996615,133.12489318847656,4374131,MMM
2021-09-09 00:00:00-04:00,132.87693912670065,133.5642078458029,131.11979555141318,131.6086883544922,3634046,MMM
2021-09-10 00:00:00-04:00,132.39515173609976,132.65731259524776,130.72303740893315,130.75845336914062,2668874,MMM
2021-09-13 00:00:00-04:00,131.2898524106597,133.1461970314942,130.08536060574355,131.24026489257812,6035614,MMM
2021-09-14 00:00:00-04:00,131.53778972305648,131.78577893643995,128.72494372068707,129.24925231933594,3975624,MMM
2021-09-15 00:00:00-04:00,129.53271567715677,131.15524263080553,129.18553838058696,130.50340270996094,3055182,MMM
2021-09-16 00:00:00-04:00,130.47504537308316,130.79387952003614,128.82417548451883,129.41934204101562,3054106,MMM
2021-09-17 00:00:00-04:00,128.30694437924657,129.4193338645836,127.11662427170653,128.59036254882812,12820283,MMM
2021-09-20 00:00:00-04:00,126.57106295374386,128.76749889701006,126.32307366231815,127.91017150878906,4965912,MMM
2021-09-21 00:00:00-04:00,128.2219434567942,128.29987408840398,125.90506202926245,126.41519927978516,3564200,MMM
2021-09-22 00:00:00-04:00,127.0457747947124,128.20776479841518,126.78362687074704,127.42129516601562,2656077,MMM
2021-09-23 00:00:00-04:00,127.64093836621397,129.55395613751483,127.53466462957283,128.6186981201172,2615054,MMM
2021-09-24 00:00:00-04:00,128.59744772561206,129.0012982502341,127.9739380996459,128.27151489257812,2483972,MMM
2021-09-27 00:00:00-04:00,128.12271934423086,129.77358902863276,128.1085477900965,128.8029022216797,2454312,MMM
2021-09-28 00:00:00-04:00,128.8241449879375,129.5539282223468,127.37167722563363,127.57005310058594,2739318,MMM
2021-09-29 00:00:00-04:00,127.47795924498072,128.51949084245842,126.9465647811503,128.15814208984375,2003061,MMM
2021-09-30 00:00:00-04:00,128.75332859372273,128.9942191794777,124.25418292725065,124.28961181640625,3869778,MMM
2021-10-01 00:00:00-04:00,124.87770280631015,125.6995884507299,123.43939323088618,125.18236541748047,2893483,MMM
2021-10-04 00:00:00-04:00,123.38979601140434,125.47994553433931,123.12764806383937,124.7289047241211,3600080,MMM
2021-10-05 00:00:00-04:00,124.82806318632319,126.54977749740948,124.39585669938047,126.03255462646484,2258407,MMM
2021-10-06 00:00:00-04:00,125.14690898554937,126.50727469908914,124.36045240625285,126.4010009765625,2460890,MMM
2021-10-07 00:00:00-04:00,127.53467416097926,128.0873131491169,125.90506151909871,125.97590637207031,3442208,MMM
2021-10-08 00:00:00-04:00,125.81293665777571,126.18845701927732,125.25321193466155,125.3736572265625,2953522,MMM
2021-10-11 00:00:00-04:00,126.13178884113259,126.54272517791182,124.84226774580341,124.89894104003906,3218556,MMM
2021-10-12 00:00:00-04:00,124.91313752708581,125.33117265561192,124.08416597976326,124.36758422851562,2578456,MMM
2021-10-13 00:00:00-04:00,124.42423717983891,126.40102709723453,124.02037367633008,125.529541015625,2428478,MMM
2021-10-14 00:00:00-04:00,126.11763451266441,127.81809217705514,126.08220561752009,127.76140594482422,2725923,MMM
2021-10-15 00:00:00-04:00,128.02355257640355,129.66025097745472,128.01646679816406,128.90921020507812,2584317,MMM
2021-10-18 00:00:00-04:00,128.09437269892427,128.89501376440725,127.06701263405212,128.75331115722656,2096947,MMM
2021-10-19 00:00:00-04:00,129.26347131690298,129.5539623598585,128.69664785700618,129.17135620117188,1667344,MMM
2021-10-20 00:00:00-04:00,129.36969757313787,129.78773246904944,128.98000577935554,129.24925231933594,2139046,MMM
2021-10-21 00:00:00-04:00,129.55393555242475,129.68146660218073,127.90307889151552,129.03671264648438,1986556,MMM
2021-10-22 00:00:00-04:00,129.35556306387036,129.86570025753568,128.0872993921429,128.10147094726562,3146556,MMM
2021-10-25 00:00:00-04:00,127.88892833491813,129.62481460082785,127.14497338374211,129.23512268066406,3235300,MMM
2021-10-26 00:00:00-04:00,128.29279582961288,130.24124275759505,126.94660130601741,129.06509399414062,3750178,MMM
2021-10-27 00:00:00-04:00,129.14302026788243,129.19260778235426,126.17428624632436,126.28765869140625,3141892,MMM
2021-10-28 00:00:00-04:00,126.29473759754343,127.54174391383431,126.28765182011135,127.44254302978516,2326100,MMM
2021-10-29 00:00:00-04:00,127.32918675438023,128.1794154165659,126.20262569557731,126.59940338134766,3061162,MMM
2021-11-01 00:00:00-04:00,126.49312085308254,127.35044825116313,125.77043616428364,127.23707580566406,2404558,MMM
2021-11-02 00:00:00-04:00,127.52755488336047,129.02253734440922,127.25830830808808,128.93043518066406,2646748,MMM
2021-11-03 00:00:00-04:00,128.80292374578988,129.39100454988898,127.52050132432709,129.11468505859375,2372146,MMM
2021-11-04 00:00:00-04:00,129.28469123214964,129.63186839968623,127.70467953802928,127.96682739257812,2453474,MMM
2021-11-05 00:00:00-04:00,129.0366989400254,130.24119033372114,128.20772780929175,128.80996704101562,2169903,MMM
2021-11-08 00:00:00-05:00,129.41931820194242,129.96488421234147,127.7259468878884,128.62576293945312,2219656,MMM
2021-11-09 00:00:00-05:00,128.50531759384168,129.35554613870477,127.8534778644882,128.4769744873047,2131750,MMM
2021-11-10 00:00:00-05:00,128.4769545073036,129.54682903119826,127.53462394299045,129.24925231933594,2048270,MMM
2021-11-11 00:00:00-05:00,129.6673552665751,129.68859967407408,127.18751355227229,127.68347930908203,2376093,MMM
2021-11-12 00:00:00-05:00,128.20776505449248,131.9983718043856,127.7401295687932,130.12786865234375,5268021,MMM
2021-11-15 00:00:00-05:00,130.43253471833896,131.1056319226709,129.58939176838362,129.8798828125,1750226,MMM
2021-11-16 00:00:00-05:00,129.8798791310643,130.51047457880534,129.447685466221,129.92239379882812,2362100,MMM
2021-11-17 00:00:00-05:00,129.922334594703,130.27659747079755,128.68950030310373,129.9010772705078,2692316,MMM
2021-11-18 00:00:00-05:00,130.07970469576316,130.38684665764947,127.63682981496265,127.69397735595703,3029229,MMM
2021-11-19 00:00:00-05:00,128.1725517531982,129.15112520159437,127.2296824832376,128.02255249023438,2969190,MMM
2021-11-22 00:00:00-05:00,128.03681111918124,130.20110434356073,127.7010824179514,128.3296661376953,2836792,MMM
2021-11-23 00:00:00-05:00,129.00825929168653,129.51540458317837,127.60824889954613,128.18682861328125,2325263,MMM
2021-11-24 00:00:00-05:00,127.83682526449958,128.21540162920874,126.81537820981173,126.87966918945312,1780246,MMM
2021-11-26 00:00:00-05:00,124.65820561131305,126.30821010256963,123.85819237333014,125.37249755859375,2287111,MMM
2021-11-29 00:00:00-05:00,126.05109877138061,126.30823662653245,124.986804067856,125.87966918945312,2780102,MMM
2021-11-30 00:00:00-05:00,124.78679487201124,125.61536897327501,121.3867641267896,121.45819854736328,6387238,MMM
2021-12-01 00:00:00-05:00,123.25106732065778,124.75108596876422,121.92963473587743,121.95106506347656,3893698,MMM
2021-12-02 00:00:00-05:00,122.52965196559857,123.415373714082,121.33677520571636,121.6153564453125,4027052,MMM
2021-12-03 00:00:00-05:00,121.35819756055407,123.5082173216764,120.8439088083377,123.2796401977539,3610604,MMM
2021-12-06 00:00:00-05:00,124.65822594340773,127.34395158917523,124.28679302740196,126.57252502441406,4088646,MMM
2021-12-07 00:00:00-05:00,126.50821432451323,127.3867923831672,125.84392645868428,126.10820770263672,2778069,MMM
2021-12-08 00:00:00-05:00,126.07253522064279,126.3082427600648,124.59394685754359,125.74394989013672,2305888,MMM
2021-12-09 00:00:00-05:00,126.06540972231568,126.7154109621526,125.4582561095312,125.67254638671875,2103286,MMM
2021-12-10 00:00:00-05:00,127.10109336608195,127.10109336608195,125.79393479271187,126.50108337402344,1846146,MMM
2021-12-13 00:00:00-05:00,126.42969154478658,126.69397287660692,124.57967008012214,124.70109558105469,3025760,MMM
2021-12-14 00:00:00-05:00,124.89394577559383,126.14395701047356,124.46537831635133,124.80109405517578,2783690,MMM
2021-12-15 00:00:00-05:00,125.05825068867219,125.87255114373423,124.20110260609225,125.55826568603516,2559320,MMM
2021-12-16 00:00:00-05:00,126.22256524150858,127.8154360411117,124.87254548324599,127.36542510986328,2691000,MMM
2021-12-17 00:00:00-05:00,127.043958508194,127.3725307858613,124.5296492936805,124.82251739501953,4799189,MMM
2021-12-20 00:00:00-05:00,123.72254180369144,124.20111347595703,122.11538411989287,123.31539154052734,2369754,MMM
2021-12-21 00:00:00-05:00,123.88682151021187,124.2796848639084,123.01538650928391,123.51538848876953,2384944,MMM
2021-12-22 00:00:00-05:00,123.51539494988019,123.73682869260826,122.53682127197378,123.31539154052734,2418312,MMM
2021-12-23 00:00:00-05:00,123.56537027415789,125.44395233875895,123.4153710109591,124.97966766357422,2339017,MMM
2021-12-27 00:00:00-05:00,125.10823763699048,126.23682339496678,124.93680804398596,126.21539306640625,1414868,MMM
2021-12-28 00:00:00-05:00,126.31538164010315,127.50111487903936,126.25110369325508,126.8868179321289,1936204,MMM
2021-12-29 00:00:00-05:00,126.77254057989829,127.77968779409048,126.5939675467485,127.43682861328125,1461392,MMM
2021-12-30 00:00:00-05:00,127.76539617987041,127.98682986129572,126.84395727724421,126.8868179321289,1276491,MMM
2021-12-31 00:00:00-05:00,126.80824780310779,127.39395792014903,126.079668842419,126.87966918945312,1691862,MMM
2022-01-03 00:00:00-05:00,127.37250954638525,127.92251541006354,125.60106649093296,126.9582290649414,2309117,MMM
2022-01-04 00:00:00-05:00,127.48682055222233,129.47255405569715,127.16537869482974,128.73683166503906,3016551,MMM
2022-01-05 00:00:00-05:00,126.52251699935564,129.84396977857125,126.42966529097792,128.208251953125,3531070,MMM
2022-01-06 00:00:00-05:00,129.20112940155363,129.48684104213743,126.81538897140442,127.14397430419922,2996458,MMM
2022-01-07 00:00:00-05:00,127.2368043404019,128.92253923189463,126.5868032993376,128.5368194580078,3349039,MMM
2022-01-10 00:00:00-05:00,128.1796844722843,128.4511092043721,126.27252879904894,126.72252655029297,2772328,MMM
2022-01-11 00:00:00-05:00,127.14395845892285,128.25110070481756,126.01537285185528,127.84396362304688,2707983,MMM
2022-01-12 00:00:00-05:00,127.85825041281406,128.57968590210248,127.5653823306761,128.1582489013672,2067286,MMM
2022-01-13 00:00:00-05:00,128.4868296908586,129.5296940636405,127.8796761960577,129.30111694335938,2505261,MMM
2022-01-14 00:00:00-05:00,129.18686205580434,129.18686205580434,126.90827292284156,127.67256927490234,2734176,MMM
2022-01-18 00:00:00-05:00,127.27256510655285,127.53684646417908,125.83683714320307,127.34398651123047,2883078,MMM
2022-01-19 00:00:00-05:00,128.4510951535319,129.19396091763872,126.87965536394744,127.48680877685547,2354446,MMM
2022-01-20 00:00:00-05:00,127.55825657997552,128.0154108535794,123.79393592528604,123.97965240478516,3369491,MMM
2022-01-21 00:00:00-05:00,123.85822122146669,125.72967281625523,123.25821115322964,123.32250213623047,4161004,MMM
2022-01-24 00:00:00-05:00,122.75819508417823,123.72249454027694,120.59388866586148,123.42962646484375,5635193,MMM
2022-01-25 00:00:00-05:00,123.95106502844682,124.68677430995692,120.00817218457144,124.10820770263672,6041116,MMM
2022-01-26 00:00:00-05:00,124.48680785730274,125.17966965885358,120.14390753737723,120.92963409423828,5274360,MMM
2022-01-27 00:00:00-05:00,120.78676961092035,122.94393296351372,120.31534148103142,121.5439224243164,3328229,MMM
2022-01-28 00:00:00-05:00,120.27960648046847,120.53675735405211,114.67242170983634,116.5009994506836,7441034,MMM
2022-01-31 00:00:00-05:00,116.21529285783984,118.77960612045756,115.42243594808986,118.58674621582031,6088118,MMM
2022-02-01 00:00:00-05:00,118.27960791066614,119.97248663770499,117.68675426419917,119.59391021728516,3573528,MMM
2022-02-02 00:00:00-05:00,119.85818452781048,120.89390541051176,118.42960040395266,119.04388427734375,3816795,MMM
2022-02-03 00:00:00-05:00,118.7581796964933,119.09389542121474,117.21530040869217,117.42244720458984,3120005,MMM
2022-02-04 00:00:00-05:00,116.99384950015158,117.6724242165265,114.3581024104487,114.80811309814453,4839614,MMM
2022-02-07 00:00:00-05:00,114.82241516077568,115.93671383094808,114.29383959192117,115.1224136352539,2919556,MMM
2022-02-08 00:00:00-05:00,115.30813540089741,116.50814238965903,114.51527852876985,116.00814056396484,2839184,MMM
2022-02-09 00:00:00-05:00,116.82245605888184,117.32960139271687,115.66529653479662,116.88673400878906,2563746,MMM
2022-02-10 00:00:00-05:00,115.72243436025465,116.27958374705166,113.58670156193872,114.10099029541016,4345307,MMM
2022-02-11 00:00:00-05:00,114.4009841761843,115.42956160157487,113.4295542862525,113.9581298828125,4344709,MMM
2022-02-14 00:00:00-05:00,113.82241562167988,113.99385824482901,110.97240361497262,112.86527252197266,5542742,MMM
2022-02-15 00:00:00-05:00,113.37241268722724,113.62956357477887,111.60811279233377,112.3866958618164,3989617,MMM
2022-02-16 00:00:00-05:00,112.14385456102187,112.85814679434661,110.07954270684382,111.16526794433594,5346120,MMM
2022-02-17 00:00:00-05:00,108.79252003746356,109.23966183296423,107.08328372135283,107.19867706298828,7424409,MMM
2022-02-18 00:00:00-05:00,106.8813349806845,107.97034265655886,106.18898817033795,106.46304321289062,6002485,MMM
2022-02-22 00:00:00-05:00,106.8813499214673,107.10492411566156,105.20817603565834,105.83561706542969,5392884,MMM
2022-02-23 00:00:00-05:00,105.83561728651252,106.25390911365255,103.94608169790678,104.12638092041016,4600534,MMM
2022-02-24 00:00:00-05:00,102.48203568794192,103.772980041179,100.78001206206551,103.63595581054688,7304092,MMM
2022-02-25 00:00:00-05:00,104.14801781685557,109.44881361229594,104.10474284494266,108.54731750488281,8052309,MMM
2022-02-28 00:00:00-05:00,107.66743829043457,107.91264334214355,105.83559644469993,107.20587158203125,5041499,MMM
2022-03-01 00:00:00-05:00,107.15540842569449,107.47273848876237,103.96050979275545,104.39322662353516,3963424,MMM
2022-03-02 00:00:00-05:00,105.01344208315354,107.00394583727905,104.51581943499382,106.17456817626953,4466582,MMM
2022-03-03 00:00:00-05:00,107.112130049127,108.17228783090664,106.39093320480178,106.9534683227539,4549823,MMM
2022-03-04 00:00:00-05:00,105.41011055797381,106.51354335388666,105.10720550201425,105.8211898803711,3869299,MMM
2022-03-07 00:00:00-05:00,105.10719562525337,105.10719562525337,102.8210059625997,103.33305358886719,5446584,MMM
2022-03-08 00:00:00-05:00,104.74659854932914,107.79726002351543,103.31862990870945,104.86199188232422,5507939,MMM
2022-03-09 00:00:00-05:00,106.6361408228762,107.64581774506955,105.64810138590515,105.72743225097656,3991411,MMM
2022-03-10 00:00:00-05:00,104.8187245811146,105.26586637583827,103.36912493138848,103.80184173583984,4537624,MMM
2022-03-11 00:00:00-05:00,103.4700795502405,104.19848886269786,101.56612574225059,101.65988159179688,4962682,MMM
2022-03-14 00:00:00-04:00,102.01327034236138,104.78266435717883,102.01327034236138,103.477294921875,4676480,MMM
2022-03-15 00:00:00-04:00,104.47976404228686,104.91969334359905,102.83543359818162,104.07589721679688,3991411,MMM
2022-03-16 00:00:00-04:00,104.40043230768394,105.48944009952987,103.01573195878709,104.94132995605469,4561305,MMM
2022-03-17 00:00:00-04:00,104.79709337200264,106.52796058477969,103.96050316533125,106.51354217529297,3332893,MMM
2022-03-18 00:00:00-04:00,106.0663842482521,107.06163609633339,104.73217148325917,106.96788024902344,9426992,MMM
2022-03-21 00:00:00-04:00,107.23473400387272,107.99199335592198,106.30439450879781,107.15540313720703,5399820,MMM
2022-03-22 00:00:00-04:00,107.78284452478309,108.78530897547789,107.09771012258044,108.13623046875,5085392,MMM
2022-03-23 00:00:00-04:00,107.95591661349111,108.02082906188437,106.41977378822382,106.50631713867188,3154091,MMM
2022-03-24 00:00:00-04:00,106.8236572645857,107.6241850265733,106.3043970807144,107.44388580322266,2425608,MMM
2022-03-25 00:00:00-04:00,107.65301709654571,109.03049819561994,107.393387047808,108.51123809814453,2688369,MMM
2022-03-28 00:00:00-04:00,108.12900381568278,108.27324053140566,106.1529252742694,107.79724884033203,3205160,MMM
2022-03-29 00:00:00-04:00,108.90070566371344,110.28540608188358,108.2083587450004,109.67959594726562,3221067,MMM
2022-03-30 00:00:00-04:00,109.13868943222555,110.53060223312397,108.73482262260185,109.21080780029297,2864540,MMM
2022-03-31 00:00:00-04:00,108.50404904949902,109.08100922519202,107.3140793808417,107.37177276611328,3819785,MMM
2022-04-01 00:00:00-04:00,107.91265659958401,108.07853081908132,105.90772781447858,107.95592498779297,2626894,MMM
2022-04-04 00:00:00-04:00,107.50156188090537,108.18669614511221,105.35239008825907,107.84052276611328,3147633,MMM
2022-04-05 00:00:00-04:00,107.20589309859298,108.63386189329408,107.10492474392046,107.38619232177734,2569726,MMM
2022-04-06 00:00:00-04:00,106.25390667842872,108.46077227004832,106.05197655521835,108.39586639404297,3235778,MMM
2022-04-07 00:00:00-04:00,107.73956582589904,108.51845601100456,106.41977803372886,108.1434326171875,2630004,MMM
2022-04-08 00:00:00-04:00,108.90070822258612,109.36948753512314,107.73236947943303,108.04248046875,3337438,MMM
2022-04-11 00:00:00-04:00,108.50403720830938,109.78055668668225,108.15065127800479,108.26604461669922,2964645,MMM
2022-04-12 00:00:00-04:00,109.14590704129967,109.28293786971771,106.80201719444906,107.15540313720703,3125028,MMM
2022-04-13 00:00:00-04:00,107.11212827243237,107.58090752961672,106.42699391398531,107.21309661865234,2382552,MMM
2022-04-14 00:00:00-04:00,107.20587610063245,107.88379791356108,106.16734931776665,106.28995513916016,2787996,MMM
2022-04-18 00:00:00-04:00,106.34044448293403,106.97509796166476,105.11441249437723,105.42453002929688,2123857,MMM
2022-04-19 00:00:00-04:00,105.9077202507175,108.60499570047865,105.9077202507175,108.2516098022461,2746016,MMM
2022-04-20 00:00:00-04:00,108.76366402166212,109.98248343000404,108.56172734240948,108.60499572753906,2367960,MMM
