Date,Open,High,Low,Close,Volume,Ticker,SMA_10,SMA_50,RSI_14,Daily_Return,Target
2021-08-16 00:00:00-04:00,141.3980861811751,142.57938867843146,140.89884577951355,142.26296997070312,1921972,MMM,140.42562713623047,139.96646057128908,55.10196020697257,0.008674844314657149,0
2021-08-17 00:00:00-04:00,142.03801327994788,142.03801327994788,138.94412025535215,140.31527709960938,2736328,MMM,140.32156219482422,139.9076773071289,53.394123841910655,-0.013690792983549027,0
2021-08-18 00:00:00-04:00,139.62612161615064,139.79487911043705,138.03698319816442,138.1776123046875,2530856,MMM,140.24983978271484,139.80810974121093,46.16449112082478,-0.015234725962194107,0
2021-08-19 00:00:00-04:00,137.11589106653287,137.98077513411832,136.63071470321384,137.36903381347656,2766109,MMM,140.078271484375,139.7043243408203,44.28192717311007,-0.005851732981374647,1
2021-08-20 00:00:00-04:00,137.69491387682078,138.25465150668808,137.0076451826327,137.5673828125,2867290,MMM,139.90333557128906,139.59902130126954,45.812468909023686,0.0014439134753816418,1
2021-08-23 00:00:00-04:00,138.16252527489576,139.04109695994936,137.22728030484663,137.93580627441406,2361263,MMM,139.81446228027343,139.50558654785155,37.48728581269755,0.0026781309230561323,1
2021-08-24 00:00:00-04:00,138.03499777848523,138.94191259453584,137.69490633874753,137.9853973388672,1665310,MMM,139.60257415771486,139.43353576660155,45.95987326687572,0.00035952277941864175,0
2021-08-25 00:00:00-04:00,137.82244683755994,138.197967188464,136.54711031630217,137.69491577148438,1928670,MMM,139.1985061645508,139.36622253417968,43.88059220162159,-0.002105161654674559,1
2021-08-26 00:00:00-04:00,137.58862360169303,138.43885214535396,137.2131033011075,138.38925170898438,1742931,MMM,138.87371215820312,139.3648294067383,46.075940214640596,0.005042567720163982,0
2021-08-27 00:00:00-04:00,138.87103401323944,139.33866937048927,137.53901156225098,138.19793701171875,2567214,MMM,138.58955841064454,139.384501953125,47.279688918036264,-0.001382438989322221,1
2021-08-30 00:00:00-04:00,138.2900758870017,139.7850585134988,137.99957195019624,138.99151611328125,1511624,MMM,138.26241302490234,139.46982940673828,44.95617796614859,0.005742336815745652,0
2021-08-31 00:00:00-04:00,138.7647868290258,138.86397478210853,137.56029518601773,137.9783172607422,3365424,MMM,138.02871704101562,139.48412536621095,31.958412403009902,-0.007289645302618886,0
2021-09-01 00:00:00-04:00,137.84370765587485,137.98541028068098,136.70298794942147,137.0572509765625,2302778,MMM,137.91668090820312,139.48098419189452,29.6184178539756,-0.006675442217773386,1
2021-09-02 00:00:00-04:00,137.50359981076377,138.10585205728987,137.0784919869658,138.0845947265625,2505022,MMM,137.9882369995117,139.53748596191406,37.33454547832856,0.007495727097106997,0
2021-09-03 00:00:00-04:00,137.77999291628348,138.59479296876464,137.1919119643372,137.7303924560547,1751542,MMM,138.0045379638672,139.5742465209961,29.00772421786111,-0.0025651106932617074,0
2021-09-07 00:00:00-04:00,136.68880570134556,137.85786842735973,131.47404866044658,131.48822021484375,7035231,MMM,137.35977935791016,139.4652099609375,20.752549653271416,-0.045321676137695,1
2021-09-08 00:00:00-04:00,131.53070999266447,133.48624189673723,131.09141774996615,133.12489318847656,4374131,MMM,136.87372894287108,139.3642965698242,32.68348803765198,0.012447297339325036,0
2021-09-09 00:00:00-04:00,132.87693912670065,133.5642078458029,131.11979555141318,131.6086883544922,3634046,MMM,136.26510620117188,139.2396682739258,31.171571072319196,-0.011389341224392613,0
2021-09-10 00:00:00-04:00,132.39515173609976,132.65731259524776,130.72303740893315,130.75845336914062,2668874,MMM,135.5020263671875,139.06147155761718,28.653817083834824,-0.006460325651612253,1
2021-09-13 00:00:00-04:00,131.2898524106597,133.1461970314942,130.08536060574357,131.24026489257812,6035614,MMM,134.80625915527344,138.88644134521485,29.157471645452006,0.003684744741338619,0
2021-09-14 00:00:00-04:00,131.53778972305648,131.78577893643995,128.7249437206871,129.24925231933594,3975624,MMM,133.8320327758789,138.66033966064452,25.737825518736557,-0.015170744853889584,1
2021-09-15 00:00:00-04:00,129.53271567715677,131.15524263080553,129.18553838058696,130.50340270996094,3055182,MMM,133.08454132080078,138.50151092529296,31.042338909175157,0.00970334735497258,0
2021-09-16 00:00:00-04:00,130.47504537308316,130.79387952003614,128.82417548451883,129.41934204101562,3054106,MMM,132.32075042724608,138.27923370361327,26.830350738068176,-0.008306761712218336,0
2021-09-17 00:00:00-04:00,128.30694437924657,129.4193338645836,127.11662427170651,128.59036254882812,12820283,MMM,131.37132720947267,138.06273742675782,25.974685051267883,-0.006405375573032779,0
2021-09-20 00:00:00-04:00,126.57106295374386,128.76749889701006,126.32307366231817,127.91017150878906,4965912,MMM,130.3893051147461,137.79424530029297,22.13124001777517,-0.005289595787404178,0
2021-09-21 00:00:00-04:00,128.2219434567942,128.29987408840398,125.90506202926244,126.41519927978516,3564200,MMM,129.88200302124022,137.51019821166992,21.60763333781688,-0.011687672773554092,1
2021-09-22 00:00:00-04:00,127.0457747947124,128.20776479841518,126.78362687074704,127.42129516601562,2656077,MMM,129.31164321899413,137.2516163635254,26.4380223075069,0.007958662344104361,1
2021-09-23 00:00:00-04:00,127.64093836621396,129.55395613751483,127.53466462957284,128.6186981201172,2615054,MMM,129.01264419555665,136.97155838012696,27.044763593520585,0.009397196540354535,0
2021-09-24 00:00:00-04:00,128.59744772561206,129.0012982502341,127.9739380996459,128.27151489257812,2483972,MMM,128.7639503479004,136.68793197631837,27.05397357955303,-0.002699321580870162,1
2021-09-27 00:00:00-04:00,128.12271934423086,129.77358902863276,128.1085477900965,128.8029022216797,2454312,MMM,128.52021408081055,136.46021713256835,40.98908357313289,0.004142676022393488,0
2021-09-28 00:00:00-04:00,128.8241449879375,129.5539282223468,127.37167722563365,127.57005310058594,2739318,MMM,128.35229415893554,136.23329971313476,30.84080227778685,-0.00957159427178067,1
2021-09-29 00:00:00-04:00,127.47795924498072,128.51949084245842,126.9465647811503,128.15814208984375,2003061,MMM,128.11776809692384,135.9722981262207,37.28464272058658,0.00460992979907382,0
2021-09-30 00:00:00-04:00,128.75332859372273,128.9942191794777,124.25418292725064,124.28961181640624,3869778,MMM,127.60479507446288,135.6346287536621,30.499932384384167,-0.03018559890424699,1
2021-10-01 00:00:00-04:00,124.87770280631015,125.6995884507299,123.43939323088618,125.18236541748048,2893483,MMM,127.26399536132813,135.3387222290039,32.18019342731358,0.007182849701010907,0
2021-10-04 00:00:00-04:00,123.38979601140434,125.47994553433932,123.12764806383936,124.7289047241211,3600080,MMM,126.94586868286133,135.01377670288085,35.38060597506799,-0.0036224007418864668,1
2021-10-05 00:00:00-04:00,124.8280631863232,126.54977749740948,124.39585669938047,126.03255462646484,2258407,MMM,126.9076042175293,134.69830932617188,35.58684129619387,0.0104518668325293,1
2021-10-06 00:00:00-04:00,125.14690898554936,126.50727469908914,124.36045240625285,126.4010009765625,2460890,MMM,126.80557479858399,134.4070864868164,39.798760029251056,0.0029234220570204528,0
2021-10-07 00:00:00-04:00,127.53467416097926,128.0873131491169,125.90506151909872,125.97590637207033,3442208,MMM,126.54129562377929,134.13816040039063,40.91578567868777,-0.0033630635929140507,0
2021-10-08 00:00:00-04:00,125.81293665777572,126.18845701927732,125.25321193466156,125.3736572265625,2953522,MMM,126.25150985717774,133.85873626708985,41.13860689452242,-0.004780669279164207,0
2021-10-11 00:00:00-04:00,126.1317888411326,126.54272517791182,124.8422677458034,124.89894104003906,3218556,MMM,125.86111373901367,133.57305145263672,44.29631092235841,-0.0037864109337225615,0
2021-10-12 00:00:00-04:00,124.9131375270858,125.33117265561192,124.08416597976326,124.36758422851562,2578456,MMM,125.54086685180664,133.28264678955077,38.08742050462752,-0.0042542939683779535,1
2021-10-13 00:00:00-04:00,124.42423717983893,126.40102709723452,124.02037367633008,125.529541015625,2428478,MMM,125.27800674438477,132.96611907958984,37.91572505888412,0.009342923192705577,1
2021-10-14 00:00:00-04:00,126.1176345126644,127.81809217705514,126.08220561752007,127.76140594482422,2725923,MMM,125.62518615722657,132.7434504699707,48.26096116482128,0.017779599217377928,1
2021-10-15 00:00:00-04:00,128.02355257640355,129.66025097745472,128.01646679816406,128.90921020507812,2584317,MMM,125.99787063598633,132.53994033813476,50.34780221151686,0.00898396704204707,0
2021-10-18 00:00:00-04:00,128.09437269892427,128.89501376440725,127.06701263405212,128.75331115722656,2096947,MMM,126.40031127929687,132.3286717224121,54.16467954749536,-0.001209370902230722,1
2021-10-19 00:00:00-04:00,129.26347131690298,129.5539623598585,128.69664785700618,129.17135620117188,1667344,MMM,126.71419143676758,132.13560806274415,53.60938498801979,0.003246868295564198,1
2021-10-20 00:00:00-04:00,129.36969757313787,129.78773246904944,128.98000577935554,129.24925231933594,2139046,MMM,126.99901657104492,131.9185075378418,74.20471859273277,0.0006030448270804012,0
2021-10-21 00:00:00-04:00,129.55393555242475,129.68146660218073,127.90307889151552,129.03671264648438,1986556,MMM,127.30509719848632,131.664529876709,70.14822513502013,-0.0016444170394613877,0
2021-10-22 00:00:00-04:00,129.35556306387036,129.86570025753568,128.0872993921429,128.10147094726562,3146556,MMM,127.57787857055663,131.39381546020508,66.78434657276574,-0.007247872950553069,1
2021-10-25 00:00:00-04:00,127.88892833491812,129.62481460082785,127.14497338374213,129.23512268066406,3235300,MMM,128.01149673461913,131.15772842407227,66.21264098343306,0.008849638688888328,0
2021-10-26 00:00:00-04:00,128.29279582961288,130.24124275759505,126.9466013060174,129.06509399414062,3750178,MMM,128.48124771118165,130.89377090454101,63.763164533013814,-0.001315653848556142,0
2021-10-27 00:00:00-04:00,129.14302026788243,129.19260778235426,126.17428624632436,126.28765869140624,3141892,MMM,128.55705947875975,130.61321853637696,51.29565485393352,-0.021519647309600876,1
2021-10-28 00:00:00-04:00,126.29473759754345,127.54174391383432,126.28765182011136,127.44254302978516,2326100,MMM,128.52517318725586,130.39851715087892,58.220746598145524,0.009144870926786064,0
2021-10-29 00:00:00-04:00,127.32918675438025,128.1794154165659,126.20262569557732,126.59940338134766,3061162,MMM,128.2941925048828,130.18312454223633,56.56460755732614,-0.0066158413697100515,1
2021-11-01 00:00:00-04:00,126.49312085308254,127.35044825116312,125.77043616428364,127.23707580566406,2404558,MMM,128.14256896972657,129.9765184020996,60.98743475197275,0.005036930722300381,1
2021-11-02 00:00:00-04:00,127.52755488336048,129.02253734440922,127.25830830808808,128.93043518066406,2646748,MMM,128.11847686767578,129.7964109802246,62.512982835148,0.013308694531665832,1
2021-11-03 00:00:00-04:00,128.80292374578988,129.39100454988898,127.52050132432709,129.11468505859375,2372146,MMM,128.10502014160156,129.61899673461915,55.86248928320948,0.0014290642676533238,0
2021-11-04 00:00:00-04:00,129.28469123214964,129.63186839968623,127.70467953802928,127.96682739257812,2453474,MMM,127.99803161621094,129.424434967041,45.91755793815524,-0.008890217758690366,1
2021-11-05 00:00:00-04:00,129.0366989400254,130.24119033372114,128.20772780929175,128.80996704101562,2169903,MMM,128.06888122558593,129.23284927368164,50.231642936730836,0.0065887360468108724,0
2021-11-08 00:00:00-05:00,129.41931820194242,129.96488421234147,127.7259468878884,128.62576293945312,2219656,MMM,128.00794525146483,129.04140579223633,47.72580407162229,-0.0014300454056001,0
2021-11-09 00:00:00-05:00,128.50531759384168,129.35554613870477,127.8534778644882,128.4769744873047,2131750,MMM,127.94913330078126,128.83111495971679,46.79982801573151,-0.0011567546714453814,1
2021-11-10 00:00:00-05:00,128.4769545073036,129.54682903119826,127.53462394299044,129.24925231933594,2048270,MMM,128.24529266357422,128.65653366088867,50.8416792252853,0.006011021314232146,0
2021-11-11 00:00:00-05:00,129.6673552665751,129.68859967407408,127.18751355227228,127.68347930908205,2376093,MMM,128.2693862915039,128.46905822753905,48.423441959401536,-0.012114368030426537,1
2021-11-12 00:00:00-05:00,128.20776505449248,131.9983718043856,127.7401295687932,130.12786865234375,5268021,MMM,128.62223281860352,128.3099237060547,53.064233310568184,0.01914413169572704,0
2021-11-15 00:00:00-05:00,130.43253471833896,131.1056319226709,129.58939176838362,129.8798828125,1750226,MMM,128.88651351928712,128.1529135131836,52.78176883364503,-0.0019057089185582354,1
2021-11-16 00:00:00-05:00,129.8798791310643,130.51047457880534,129.447685466221,129.92239379882812,2362100,MMM,128.9857093811035,128.1215969848633,65.25887548379418,0.0003273100145115837,0
2021-11-17 00:00:00-05:00,129.922334594703,130.27659747079755,128.68950030310373,129.9010772705078,2692316,MMM,129.06434860229493,128.05712066650392,61.40674921894859,-0.00016407124050776822,0
2021-11-18 00:00:00-05:00,130.07970469576316,130.38684665764947,127.63682981496264,127.69397735595705,3029229,MMM,129.0370635986328,127.9788264465332,54.507897964929285,-0.0169906205624043,1
2021-11-19 00:00:00-05:00,128.1725517531982,129.15112520159437,127.2296824832376,128.02255249023438,2969190,MMM,128.95832214355468,127.92410842895508,53.31942207221906,0.002573145116792741,1
2021-11-22 00:00:00-05:00,128.03681111918124,130.20110434356073,127.7010824179514,128.3296661376953,2836792,MMM,128.9287124633789,127.86589645385742,47.12420859494376,0.0023989027049304834,0
2021-11-23 00:00:00-05:00,129.00825929168653,129.51540458317837,127.60824889954613,128.18682861328125,2325263,MMM,128.89969787597656,127.84464797973632,45.540810878989994,-0.001113051476817506,0
2021-11-24 00:00:00-05:00,127.83682526449958,128.21540162920874,126.81537820981173,126.87966918945312,1780246,MMM,128.6627395629883,127.77217330932618,44.854016074699366,-0.010197299035859642,0
2021-11-26 00:00:00-05:00,124.65820561131304,126.30821010256965,123.85819237333014,125.37249755859376,2287111,MMM,128.43164138793946,127.69123641967774,34.691336883278524,-0.011878748112188808,1
2021-11-29 00:00:00-05:00,126.0510987713806,126.30823662653243,124.986804067856,125.87966918945312,2780102,MMM,128.0068214416504,127.63702255249024,38.112324163222944,0.00404531807801245,0
2021-11-30 00:00:00-05:00,124.78679487201124,125.615368973275,121.3867641267896,121.45819854736328,6387238,MMM,127.16465301513672,127.50798309326171,27.8207637373048,-0.035124581042832115,1
2021-12-01 00:00:00-05:00,123.25106732065778,124.75108596876422,121.92963473587744,121.95106506347656,3893698,MMM,126.36752014160156,127.41870040893555,26.523258610618768,0.0040579106392812925,0
2021-12-02 00:00:00-05:00,122.52965196559856,123.415373714082,121.33677520571636,121.6153564453125,4027052,MMM,125.53894805908203,127.30258163452149,28.802616941787605,-0.0027528141553280205,1
2021-12-03 00:00:00-05:00,121.35819756055407,123.5082173216764,120.8439088083377,123.2796401977539,3610604,MMM,125.09751434326172,127.19580047607423,24.69854828498501,0.013684815808518325,1
2021-12-06 00:00:00-05:00,124.65822594340771,127.34395158917523,124.28679302740196,126.57252502441406,4088646,MMM,124.95251159667968,127.16182067871094,40.02496164172493,0.026710694656295386,0
2021-12-07 00:00:00-05:00,126.50821432451323,127.3867923831672,125.84392645868428,126.10820770263672,2778069,MMM,124.73036575317383,127.10792678833008,38.78179049564649,-0.0036683894999154365,0
2021-12-08 00:00:00-05:00,126.0725352206428,126.3082427600648,124.5939468575436,125.74394989013672,2305888,MMM,124.48607788085937,127.0714047241211,38.014913968196815,-0.0028884544403241508,0
2021-12-09 00:00:00-05:00,126.06540972231568,126.7154109621526,125.4582561095312,125.67254638671876,2103286,MMM,124.36536560058593,127.0216928100586,43.35371387604407,-0.0005678484211791845,1
2021-12-10 00:00:00-05:00,127.10109336608195,127.10109336608195,125.79393479271188,126.50108337402344,1846146,MMM,124.47822418212891,127.06592224121094,45.15677306666302,0.006592824058447189,0
2021-12-13 00:00:00-05:00,126.42969154478658,126.69397287660692,124.57967008012214,124.70109558105467,3025760,MMM,124.36036682128906,127.05629684448242,39.451865336317596,-0.014229030653016395,1
2021-12-14 00:00:00-05:00,124.89394577559383,126.14395701047356,124.46537831635132,124.80109405517578,2783690,MMM,124.69465637207031,127.05774063110351,40.13320698620748,0.0008019053373602425,1
2021-12-15 00:00:00-05:00,125.0582506886722,125.87255114373424,124.20110260609223,125.55826568603516,2559320,MMM,125.05537643432618,127.04825485229492,46.0216019989498,0.0060670271890774785,1
2021-12-16 00:00:00-05:00,126.22256524150858,127.8154360411117,124.872545483246,127.36542510986328,2691000,MMM,125.63038330078125,127.06754333496093,55.89371782300409,0.01439299447116471,0
2021-12-17 00:00:00-05:00,127.043958508194,127.3725307858613,124.5296492936805,124.82251739501952,4799189,MMM,125.78467102050782,127.04447555541992,47.209643919124886,-0.01996544755101548,0
2021-12-20 00:00:00-05:00,123.72254180369144,124.20111347595704,122.11538411989288,123.31539154052734,2369754,MMM,125.45895767211914,127.00331024169923,55.79336875304036,-0.012074150449334797,1
2021-12-21 00:00:00-05:00,123.88682151021187,124.2796848639084,123.01538650928391,123.51538848876952,2384944,MMM,125.19967575073242,126.97563919067383,54.97060627437857,0.0016218328121389014,0
2021-12-22 00:00:00-05:00,123.5153949498802,123.73682869260826,122.53682127197378,123.31539154052734,2418312,MMM,124.95681991577149,126.95459533691407,55.44882030706301,-0.0016192067295351942,1
2021-12-23 00:00:00-05:00,123.56537027415789,125.44395233875896,123.4153710109591,124.97966766357422,2339017,MMM,124.88753204345703,126.94359786987305,55.44879851872575,0.013496094058136343,1
2021-12-27 00:00:00-05:00,125.10823763699048,126.23682339496678,124.93680804398596,126.21539306640624,1414868,MMM,124.85896301269531,126.91267761230469,48.68147530547741,0.009887411496071419,1
2021-12-28 00:00:00-05:00,126.31538164010315,127.50111487903936,126.25110369325508,126.8868179321289,1936204,MMM,125.07753524780273,126.8722297668457,52.83131620941986,0.005319674957312115,1
2021-12-29 00:00:00-05:00,126.77254057989828,127.77968779409048,126.5939675467485,127.43682861328124,1461392,MMM,125.34110870361329,126.8459001159668,56.07388221613797,0.0043346557988910295,0
2021-12-30 00:00:00-05:00,127.7653961798704,127.98682986129572,126.8439572772442,126.8868179321289,1276491,MMM,125.47396392822266,126.80020935058593,54.212029227524226,-0.004315947651376217,0
2021-12-31 00:00:00-05:00,126.8082478031078,127.39395792014903,126.079668842419,126.87966918945312,1691862,MMM,125.42538833618164,126.75281768798828,51.39258239815363,-5.633952204242565e-05,1
2022-01-03 00:00:00-05:00,127.37250954638525,127.92251541006354,125.60106649093296,126.9582290649414,2309117,MMM,125.63895950317382,126.71124801635742,59.50651115054222,0.0006191683505336609,1
2022-01-04 00:00:00-05:00,127.48682055222233,129.47255405569717,127.16537869482974,128.73683166503906,3016551,MMM,126.181103515625,126.72395523071289,64.5228910819064,0.014009352628791438,0
2022-01-05 00:00:00-05:00,126.52251699935564,129.84396977857125,126.42966529097792,128.208251953125,3531070,MMM,126.65038986206055,126.70341781616212,59.94625672721571,-0.004105893434517505,0
2022-01-06 00:00:00-05:00,129.20112940155363,129.48684104213743,126.81538897140442,127.14397430419922,2996458,MMM,127.03324813842774,126.66499542236328,49.11973496822966,-0.008301163401829181,1
2022-01-07 00:00:00-05:00,127.2368043404019,128.92253923189463,126.5868032993376,128.5368194580078,3349039,MMM,127.38896331787109,126.70997863769531,66.2500575780376,0.010954865627183619,0
2022-01-10 00:00:00-05:00,128.1796844722843,128.4511092043721,126.27252879904894,126.72252655029295,2772328,MMM,127.43967666625977,126.69557830810547,64.5160535369269,-0.014114966554836683,1
2022-01-11 00:00:00-05:00,127.14395845892284,128.25110070481756,126.01537285185528,127.84396362304688,2707983,MMM,127.53539123535157,126.72046951293946,67.0992758903993,0.008849547931865542,1
2022-01-12 00:00:00-05:00,127.85825041281406,128.57968590210248,127.5653823306761,128.1582489013672,2067286,MMM,127.60753326416015,126.73889297485351,68.95966088066605,0.0024583505502613345,1
2022-01-13 00:00:00-05:00,128.4868296908586,129.5296940636405,127.8796761960577,129.30111694335938,2505261,MMM,127.84896316528321,126.74630661010742,67.63846962054407,0.008917631535928283,0
2022-01-14 00:00:00-05:00,129.18686205580434,129.18686205580434,126.90827292284156,127.67256927490234,2734176,MMM,127.92825317382812,126.7174642944336,55.76282836158204,-0.012595000777684051,0
2022-01-18 00:00:00-05:00,127.27256510655285,127.53684646417908,125.83683714320308,127.34398651123048,2883078,MMM,127.96682891845703,126.70500747680664,51.858401480717,-0.00257363633815777,1
2022-01-19 00:00:00-05:00,128.4510951535319,129.19396091763872,126.87965536394744,127.48680877685548,2354446,MMM,127.84182662963867,126.67854431152344,50.21012675605486,0.0011215469967433833,0
2022-01-20 00:00:00-05:00,127.55825657997552,128.0154108535794,123.79393592528604,123.97965240478516,3369491,MMM,127.4189666748047,126.58562210083008,40.21156790415226,-0.027509954996277508,0
2022-01-21 00:00:00-05:00,123.85822122146668,125.72967281625525,123.25821115322964,123.32250213623048,4161004,MMM,127.03681945800781,126.48253265380859,38.525273218328124,-0.005300468712471695,1
2022-01-24 00:00:00-05:00,122.75819508417824,123.72249454027694,120.59388866586148,123.42962646484376,5635193,MMM,126.5261001586914,126.36614013671876,38.638354571989986,0.0008686519228660039,1
2022-01-25 00:00:00-05:00,123.95106502844682,124.68677430995692,120.00817218457144,124.10820770263672,6041116,MMM,126.26466827392578,126.29463470458984,33.96019097081766,0.005497717664942003,0
2022-01-26 00:00:00-05:00,124.48680785730274,125.17966965885358,120.14390753737725,120.92963409423828,5274360,MMM,125.57323532104492,126.11067001342774,28.690754914298253,-0.025611308609131633,1
2022-01-27 00:00:00-05:00,120.78676961092036,122.94393296351372,120.31534148103142,121.5439224243164,3328229,MMM,124.91180267333985,125.94395080566406,33.16133969676143,0.005079717098948722,0
2022-01-28 00:00:00-05:00,120.27960648046847,120.53675735405211,114.67242170983634,116.5009994506836,7441034,MMM,123.63179092407226,125.67552291870118,20.323887370807924,-0.041490539987904085,1
2022-01-31 00:00:00-05:00,116.21529285783984,118.77960612045756,115.42243594808986,118.58674621582033,6088118,MMM,122.72320861816407,125.44923629760743,30.2049978077186,0.017903252117761115,1
2022-02-01 00:00:00-05:00,118.27960791066614,119.972486637705,117.68675426419917,119.59391021728516,3573528,MMM,121.94820098876953,125.28723495483399,29.8147178169787,0.00849305705404757,0
2022-02-02 00:00:00-05:00,119.85818452781048,120.89390541051176,118.42960040395266,119.04388427734376,3816795,MMM,121.10390853881836,125.10766159057617,27.954331893195018,-0.0045991132737618345,0
2022-02-03 00:00:00-05:00,118.7581796964933,119.09389542121474,117.21530040869216,117.42244720458984,3120005,MMM,120.44818801879883,124.88951721191407,21.918202546796024,-0.013620498714376317,0
2022-02-04 00:00:00-05:00,116.99384950015158,117.6724242165265,114.3581024104487,114.80811309814452,4839614,MMM,119.59674911499023,124.62194290161133,20.942111354595212,-0.022264346968431603,1
2022-02-07 00:00:00-05:00,114.82241516077568,115.93671383094808,114.29383959192116,115.1224136352539,2919556,MMM,118.76602783203126,124.38679779052734,22.376416007306005,0.0027376160850296483,1
2022-02-08 00:00:00-05:00,115.3081354008974,116.50814238965904,114.51527852876984,116.00814056396484,2839184,MMM,117.95602111816406,124.19951065063476,24.89852847942872,0.0076937835191435155,1
2022-02-09 00:00:00-05:00,116.82245605888184,117.32960139271688,115.66529653479662,116.88673400878906,2563746,MMM,117.55173110961914,124.01965194702149,32.47447847565705,0.007573549929797974,0
2022-02-10 00:00:00-05:00,115.72243436025464,116.27958374705166,113.58670156193872,114.10099029541016,4345307,MMM,116.80743789672852,123.87250778198242,29.383652956571794,-0.023832847559667747,0
